index;Year_Convocatoria;Nivel;Ministerio;Servicio;Region;Estado;Concursos
983;2011.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Metropolitana de Santiago;Desierto;1
984;2011.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Metropolitana de Santiago;Nombrado;2
985;2011.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región de Tarapacá;Nombrado;1
986;2011.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región del Biobío;Nombrado;1
987;2011.0;II;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Región del Maule;Nombrado;1
988;2011.0;II;Ministerio de Economía, Fomento y Turismo;Superintendencia de Insolvencia y Reemprendimiento;Región de Metropolitana de Santiago;Nombrado;1
989;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de  Atacama;Nombrado;1
990;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de  Coquimbo;Nombrado;1
991;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de  Valparaíso;Desierto;1
992;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Arica y Parinacota;Nombrado;1
993;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Los Lagos;Desierto;1
994;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Los Ríos;Nombrado;1
995;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Magallanes y de la Antártica Chilena;Nombrado;1
996;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Metropolitana de Santiago;Nombrado;1
997;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de Tarapacá;Desierto;1
998;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región de la Araucanía;Desierto;1
999;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región del Biobío;Nombrado;1
1000;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región del Libertador General Bernardo OHiggins;Desierto;1
1001;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región del Libertador General Bernardo OHiggins;Nombrado;1
1002;2011.0;II;Ministerio de Educación;Junta Nacional de Auxilio Escolar y Becas;Región del Maule;Nombrado;1
1003;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de  Valparaíso;Nombrado;1
1004;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Antofagasta;Nombrado;1
1005;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Arica y Parinacota;Nombrado;1
1006;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
1007;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Los Lagos;Nombrado;1
1008;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Los Ríos;Desierto;1
1009;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Magallanes y de la Antártica Chilena;Nombrado;1
1010;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Metropolitana de Santiago;Desierto;1
1011;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Metropolitana de Santiago;Nombrado;1
1012;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región de Tarapacá;Desierto;1
1013;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región del Libertador General Bernardo OHiggins;Nombrado;1
1014;2011.0;II;Ministerio de Educación;Junta Nacional de Jardines Infantiles;Región del Maule;Nombrado;1
1015;2011.0;II;Ministerio de Energía;Comisión Chilena de Energía Nuclear;Región de Metropolitana de Santiago;Nombrado;1
1016;2011.0;II;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Región de Metropolitana de Santiago;Nombrado;1
1017;2011.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de  Valparaíso;Nombrado;7
1018;2011.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Arica y Parinacota;Desierto;1
1019;2011.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Arica y Parinacota;Nombrado;1
1020;2011.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;1
1021;2011.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Los Lagos;Nombrado;1
1022;2011.0;II;Ministerio de Hacienda;Servicio Nacional de Aduanas;Región de Metropolitana de Santiago;Desierto;1
1023;2011.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de  Valparaíso;Nombrado;1
1024;2011.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Antofagasta;Nombrado;1
1025;2011.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Arica y Parinacota;Nombrado;1
1026;2011.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de Metropolitana de Santiago;Nombrado;3
1027;2011.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de la Araucanía;Desierto;1
1028;2011.0;II;Ministerio de Hacienda;Servicio de Tesorerías - Tesorería General de la República;Región de la Araucanía;Nombrado;1
1029;2011.0;II;Ministerio de Hacienda;Subsecretaria de Hacienda;Región de Metropolitana de Santiago;Nombrado;1
1030;2011.0;II;Ministerio de Hacienda;Superintendencia de Casinos de Juego;Región de Metropolitana de Santiago;Nombrado;2
1031;2011.0;II;Ministerio de Hacienda;Unidad de Análisis Financiero;Región de Metropolitana de Santiago;Nombrado;1
1032;2011.0;II;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Desierto;2
1033;2011.0;II;Ministerio de Justicia y Derechos Humanos;Defensoría Penal Pública;Región de Metropolitana de Santiago;Nombrado;5
1034;2011.0;II;Ministerio de Justicia y Derechos Humanos;Gendarmería de Chile;Región de Metropolitana de Santiago;Nombrado;2
1035;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de  Atacama;Nombrado;1
1036;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de  Coquimbo;Nombrado;1
1037;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Antofagasta;Desierto;1
1038;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Arica y Parinacota;Nombrado;1
1039;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Los Lagos;Nombrado;1
1040;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Los Ríos;Desierto;1
1041;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Los Ríos;Nombrado;1
1042;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Magallanes y de la Antártica Chilena;Nombrado;1
1043;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Desierto;1
1044;2011.0;II;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Región de Metropolitana de Santiago;Nombrado;3
1045;2011.0;II;Ministerio de Minería;Comisión Chilena del Cobre;Región de Metropolitana de Santiago;Nombrado;1
1046;2011.0;II;Ministerio de Minería;Servicio Nacional de Geología y Minería;Región de Metropolitana de Santiago;Desierto;1
1047;2011.0;II;Ministerio de Minería;Servicio Nacional de Geología y Minería;Región de Metropolitana de Santiago;Nombrado;2
1048;2011.0;II;Ministerio de Obras Públicas;Dirección General de Aguas;Región de Metropolitana de Santiago;Nombrado;2
1049;2011.0;II;Ministerio de Obras Públicas;Dirección de Arquitectura;Región de Metropolitana de Santiago;Nombrado;4
1050;2011.0;II;Ministerio de Obras Públicas;Dirección de Obras Hidráulicas;Región de Metropolitana de Santiago;Nombrado;1
1051;2011.0;II;Ministerio de Obras Públicas;Dirección de Vialidad;Región de Metropolitana de Santiago;Nombrado;1
1052;2011.0;II;Ministerio de Obras Públicas;Instituto Nacional de Hidráulica;Región de Metropolitana de Santiago;Nombrado;1
1053;2011.0;II;Ministerio de Relaciones Exteriores;Instituto Antártico Chileno;Región de Magallanes y de la Antártica Chilena;Nombrado;1
1054;2011.0;II;Ministerio de Salud;Central de Abastecimiento del Sistema Nacional de Servicios de Salud;Región de Metropolitana de Santiago;Desierto;2
1055;2011.0;II;Ministerio de Salud;Central de Abastecimiento del Sistema Nacional de Servicios de Salud;Región de Metropolitana de Santiago;Nombrado;2
1056;2011.0;II;Ministerio de Salud;Centro de Referencia de Salud de Maipú;Región de Metropolitana de Santiago;Nombrado;2
1057;2011.0;II;Ministerio de Salud;Instituto de Salud Pública;Región de Metropolitana de Santiago;Nombrado;2
1058;2011.0;II;Ministerio de Salud;Servicio de Salud Aconcagua;Región de  Valparaíso;Desierto;2
1059;2011.0;II;Ministerio de Salud;Servicio de Salud Aconcagua;Región de  Valparaíso;Nombrado;2
1060;2011.0;II;Ministerio de Salud;Servicio de Salud Antofagasta;Región de Antofagasta;Desierto;1
1061;2011.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Desierto;2
1062;2011.0;II;Ministerio de Salud;Servicio de Salud Araucanía Norte;Región de la Araucanía;Nombrado;4
1063;2011.0;II;Ministerio de Salud;Servicio de Salud Araucanía Sur;Región de la Araucanía;Desierto;1
1064;2011.0;II;Ministerio de Salud;Servicio de Salud Araucanía Sur;Región de la Araucanía;Nombrado;7
1065;2011.0;II;Ministerio de Salud;Servicio de Salud Arauco;Región del Biobío;Desierto;1
1066;2011.0;II;Ministerio de Salud;Servicio de Salud Arauco;Región del Biobío;Nombrado;2
1067;2011.0;II;Ministerio de Salud;Servicio de Salud Arica;Región de Arica y Parinacota;Desierto;2
1068;2011.0;II;Ministerio de Salud;Servicio de Salud Arica;Región de Arica y Parinacota;Nombrado;2
1069;2011.0;II;Ministerio de Salud;Servicio de Salud Atacama;Región de  Atacama;Desierto;5
1070;2011.0;II;Ministerio de Salud;Servicio de Salud Atacama;Región de  Atacama;Nombrado;2
1071;2011.0;II;Ministerio de Salud;Servicio de Salud Aysén;Región de Aysén del General Carlos Ibañez del Campo;Nombrado;2
1072;2011.0;II;Ministerio de Salud;Servicio de Salud Biobío;Región del Biobío;Nombrado;3
1073;2011.0;II;Ministerio de Salud;Servicio de Salud Chiloé;Región de Los Lagos;Desierto;2
1074;2011.0;II;Ministerio de Salud;Servicio de Salud Chiloé;Región de Los Lagos;Nombrado;2
1075;2011.0;II;Ministerio de Salud;Servicio de Salud Concepción;Región del Biobío;Nombrado;6
1076;2011.0;II;Ministerio de Salud;Servicio de Salud Coquimbo;Región de  Coquimbo;Nombrado;2
1077;2011.0;II;Ministerio de Salud;Servicio de Salud Iquique;Región de Tarapacá;Desierto;4
1078;2011.0;II;Ministerio de Salud;Servicio de Salud Iquique;Región de Tarapacá;Nombrado;1
1079;2011.0;II;Ministerio de Salud;Servicio de Salud Magallanes;Región de Magallanes y de la Antártica Chilena;Desierto;1
1080;2011.0;II;Ministerio de Salud;Servicio de Salud Magallanes;Región de Magallanes y de la Antártica Chilena;Nombrado;2
1081;2011.0;II;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Desierto;3
1082;2011.0;II;Ministerio de Salud;Servicio de Salud Maule;Región del Maule;Nombrado;5
1083;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Central;Región de Metropolitana de Santiago;Desierto;3
1084;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Central;Región de Metropolitana de Santiago;Nombrado;4
1085;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Región de Metropolitana de Santiago;Desierto;2
1086;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Norte;Región de Metropolitana de Santiago;Nombrado;3
1087;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Desierto;1
1088;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Occidente;Región de Metropolitana de Santiago;Nombrado;5
1089;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Oriente;Región de Metropolitana de Santiago;Nombrado;7
1090;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur;Región de Metropolitana de Santiago;Nombrado;4
1091;2011.0;II;Ministerio de Salud;Servicio de Salud Metropolitano Sur Oriente;Región de Metropolitana de Santiago;Nombrado;2
1092;2011.0;II;Ministerio de Salud;Servicio de Salud O'Higgins;Región del Libertador General Bernardo OHiggins;Desierto;4
1093;2011.0;II;Ministerio de Salud;Servicio de Salud O'Higgins;Región del Libertador General Bernardo OHiggins;Nombrado;4
1094;2011.0;II;Ministerio de Salud;Servicio de Salud Osorno;Región de Los Lagos;Desierto;1
1095;2011.0;II;Ministerio de Salud;Servicio de Salud Osorno;Región de Los Lagos;Nombrado;1
1096;2011.0;II;Ministerio de Salud;Servicio de Salud Talcahuano;Región del Biobío;Desierto;1
1097;2011.0;II;Ministerio de Salud;Servicio de Salud Talcahuano;Región del Biobío;Nombrado;1
1098;2011.0;II;Ministerio de Salud;Servicio de Salud Valdivia;Región de Los Ríos;Desierto;2
1099;2011.0;II;Ministerio de Salud;Servicio de Salud Valdivia;Región de Los Ríos;Nombrado;3
1100;2011.0;II;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Región de  Valparaíso;Desierto;1
1101;2011.0;II;Ministerio de Salud;Servicio de Salud Valparaíso - San Antonio;Región de  Valparaíso;Nombrado;3
1102;2011.0;II;Ministerio de Salud;Servicio de Salud Viña del Mar - Quillota;Región de  Valparaíso;Desierto;1
1103;2011.0;II;Ministerio de Salud;Servicio de Salud Viña del Mar - Quillota;Región de  Valparaíso;Nombrado;3
1104;2011.0;II;Ministerio de Salud;Servicio de Salud del Reloncaví;Región de Los Lagos;Desierto;2
1105;2011.0;II;Ministerio de Salud;Servicio de Salud del Reloncaví;Región de Los Lagos;Nombrado;1
1106;2011.0;II;Ministerio de Salud;Servicio de Salud Ñuble;Región del Ñuble;Nombrado;1
1107;2011.0;II;Ministerio de Salud;Superintendencia de Salud;Región de Metropolitana de Santiago;Desierto;1
1108;2011.0;II;Ministerio de Salud;Superintendencia de Salud;Región de Metropolitana de Santiago;Nombrado;1
1109;2011.0;II;Ministerio de las Culturas, las artes y el Patrimonio;Dirección de Bibliotecas, Archivos y Museos;Región de Metropolitana de Santiago;Nombrado;1
1110;2011.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Atacama;Nombrado;1
1111;2011.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de  Valparaíso;Nombrado;1
1112;2011.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Aysén del General Carlos Ibañez del Campo;Desierto;1
1113;2011.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Metropolitana de Santiago;Nombrado;1
1114;2011.0;II;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Región de Tarapacá;Desierto;1
1115;2011.0;II;Ministerio del Interior y Seguridad Pública;Dirección de Previsión de Carabineros de Chile;Región de Metropolitana de Santiago;Nombrado;3
1116;2011.0;II;Ministerio del Interior y Seguridad Pública;Oficina Nacional de Emergencia;Región de Metropolitana de Santiago;Nombrado;2
1117;2011.0;II;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Región de Metropolitana de Santiago;Nombrado;3
1118;2011.0;II;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Región de Arica y Parinacota;Nombrado;1
