Año Envío Nómina;N° Concurso;Nivel;Adscrito;Ministerio;Servicio;Nombre Cargo;Fecha Envío Nómina;Fecha Convocatoria;Dias; 
2022;ADP-13251;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Bío-Bío;01-12-2022;18-09-2022;67;
2022;ADP-12983;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Director/a Regional Araucanía;12-10-2022;24-07-2022;73;
2022;ADP-11882;Nivel I;Adscrito;Ministerio de Agricultura;Oficina de Estudios y Políticas Agrarias;Director/a Nacional;20-09-2022;05-06-2022;100;
2022;ADP-10561;Nivel II;Adscrito;Ministerio de Hacienda;Superintendencia de Casinos de Juego;Jefe/a División Fiscalización;22-06-2022;10-04-2022;66;
2022;ADP-12627;Nivel II;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Jefe/a División Protección Pecuaria;28-09-2022;10-07-2022;73;
2022;ADP-12936;Nivel I;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Desarrollo Sustentable de la Pesca Artesanal y de la Acuicultura de Pequeña Escala;Director/a Ejecutivo;30-09-2022;05-06-2022;110;
2022;ADP-13521;Nivel II;Adscrito;Ministerio de Hacienda;Unidad de Análisis Financiero;Jefe/a División Tecnología y Sistemas;24-10-2022;07-08-2022;71;
2022;ADP-10716;Nivel II;Adscrito;Ministerio de Hacienda;Dirección Nacional del Servicio Civil;Subdirector/a de Alta Dirección Pública;29-03-2022;26-12-2021;58;
2022;ADP-12550;Nivel II;Adscrito;Ministerio de Hacienda;Dirección Nacional del Servicio Civil;Subdirector/a de Alta Dirección Pública;21-07-2022;01-05-2022;74;
2022;ADP-13002;Nivel I;Adscrito;Ministerio de Hacienda;Defensoría del Contribuyente;Subdirector/a;17-11-2022;03-07-2022;130;
2022;ADP-14572;Nivel II;Adscrito;Ministerio de Hacienda;Subsecretaria de Hacienda;Director/a de la Secretaria de Modernización del Estado;19-12-2022;25-09-2022;78;
2022;ADP-12019;Nivel II;Adscrito;Ministerio de Agricultura;Oficina de Estudios y Políticas Agrarias;Subdirector/a Nacional;17-11-2022;21-08-2022;81;
2022;ADP-9260;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Concepción;Director/a Hospital Guillermo Grant Benavente;02-12-2022;02-10-2022;54;
2022;ADP-12793;Nivel I;No Adscrito;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Titular Licenciado/a en Ciencias;09-09-2022;08-05-2022;117;
2022;ADP-12402;Nivel I;Adscrito;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Regional, Región de Arica y Parinacota;27-12-2022;14-08-2022;128;
2022;ADP-12794;Nivel I;No Adscrito;Otros Organismos;Primer Tribunal Ambiental;Ministro/a Suplente Licenciado/a en Ciencias;09-09-2022;08-05-2022;117;
2022;ADP-10239;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Antofagasta;30-11-2022;28-08-2022;87;
2022;ADP-9916;Nivel I;No Adscrito;Otros Organismos;Segundo Tribunal Ambiental;Ministro/a Abogado/a Titular;24-02-2022;31-10-2021;85;
2022;ADP-12281;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Regional Metropolitano/a;21-11-2022;28-08-2022;78;
2022;ADP-11637;Nivel II;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Subdirector/a;29-07-2022;22-05-2022;61;
2022;ADP-8221;Nivel I;Adscrito;Ministerio de la Mujer y la Equidad de Género;Servicio Nacional de la Mujer y la Equidad de Género;Director/a Nacional;30-06-2022;10-04-2022;74;
2022;ADP-9498;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Aysén;27-12-2022;02-10-2022;79;
2022;ADP-9706;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a Subdirector Nacional;05-08-2022;29-05-2022;61;
2022;ADP-9710;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a División Gestión de Datos;13-09-2022;10-07-2022;58;
2022;ADP-9711;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a División Territorio e Inclusión;15-09-2022;03-07-2022;67;
2022;ADP-9707;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a División Administración y Finanzas;12-08-2022;29-05-2022;68;
2022;ADP-14232;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a División Jurídica;18-10-2022;14-08-2022;58;
2022;ADP-9709;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Migraciones;Director/a División Operaciones;03-10-2022;10-07-2022;78;
2022;ADP-9032;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Metropolitano;14-10-2022;31-07-2022;68;
2022;ADP-10240;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Administrativo de los Gobiernos Regionales;Jefe/a de Unidad de Control del Gobierno Regional Antofagasta;06-09-2022;19-06-2022;72;
2022;ADP-12373;Nivel I;Adscrito;Ministerio de Defensa Nacional;Caja de Previsión de la Defensa Nacional;Vicepresidente/a Ejecutivo/a;12-10-2022;12-06-2022;115;
2022;ADP-12630;Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a Administrativo;07-12-2022;11-09-2022;80;
2022;ADP-12389;Nivel II;Adscrito;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Jefe de División de Administración, Finanzas y Desarrollo de Personas;05-12-2022;18-09-2022;78;
2022;ADP-12388;Nivel I;Adscrito;Ministerio de Relaciones Exteriores;Dirección General de Promocion de Exportaciones;Director/a General;10-11-2022;24-07-2022;102;
2022;ADP-9979;Nivel I;Adscrito;Autónomo;Centro de Formación Técnica de la Región de Valparaíso;Rector/a;17-01-2022;31-10-2021;71;
2022;ADP-13792;Nivel II;Adscrito;Ministerio de Defensa Nacional;Dirección General de Aeronáutica Civil;Director Departamento Tecnologías de Información y Comunicaciones;23-12-2022;16-10-2022;61;
2022;ADP-9980;Nivel I;Adscrito;Autónomo;Centro de Formación Técnica de la Región de Los Ríos;Rector/a;17-01-2022;31-10-2021;71;
2022;ADP-14927;Nivel I;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional de Prevención y Respuesta ante Desastres;Director/a;15-12-2022;02-10-2022;67;
2022;ADP-10568;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Coquimbo;30-11-2022;28-08-2022;87;
2022;ADP-12710;Nivel I;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Nacional;14-10-2022;12-06-2022;117;
2022;ADP-13253;Nivel II;Adscrito;Ministerio del Interior y Seguridad Pública;Servicio Nacional para la Prevención y Rehabilitación del Consumo de Drogas y Alcohol;Director/a Regional Metropolitano/a;05-12-2022;28-08-2022;92;
2022;ADP-12008;Nivel I;Adscrito;Ministerio de Relaciones Exteriores;Dirección Nacional de Fronteras y Límites;Director/a Nacional;08-11-2022;03-07-2022;121;
2022;ADP-12509;Nivel I;Adscrito;Ministerio de Relaciones Exteriores;Agencia Chilena de Cooperación Internacional para el Desarrollo;Director/a Ejecutivo/a;16-12-2022;24-07-2022;138;
2022;ADP-12352;Nivel II;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Jefe División Infraestructura y Recintos;09-12-2022;18-09-2022;75;
2022;ADP-12273;Nivel I;Adscrito;Ministerio del Deporte;Instituto Nacional de Deportes de Chile;Director/a Nacional;23-12-2022;24-07-2022;145;
2022;ADP-9560;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional Antofagasta;06-01-2022;31-10-2021;60;
2022;ADP-13172;Nivel II;Adscrito;Ministerio de Agricultura;Comisión Nacional de Riego;Jefe/a de División de Estudios y Desarrollo;02-11-2022;07-08-2022;80;
2022;ADP-11870;Nivel I;Adscrito;Ministerio de Agricultura;Servicio Agrícola y Ganadero;Director/a Nacional;08-09-2022;15-05-2022;109;
2022;ADP-11617;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Parque Metropolitano de Santiago;Director/a;13-10-2022;19-06-2022;109;
2022;ADP-9561;Nivel II;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Director/a Regional Maule;08-04-2022;23-01-2022;40;
2022;ADP-12521;Nivel I;Adscrito;Ministerio de Energía;Superintendencia de Electricidad y Combustibles;Superintendente/a;27-10-2022;26-06-2022;116;
2022;ADP-12378;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Los Ríos;Director/a;30-08-2022;15-05-2022;100;
2022;ADP-12518;Nivel I;Adscrito;Ministerio de Energía;Comisión Nacional de Energía;Secretario/a Ejecutivo/a;15-09-2022;05-06-2022;95;
2022;ADP-11377;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Director/a Regional Metropolitano/a;21-07-2022;15-05-2022;60;
2022;ADP-13180;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Jefe/a División Evaluación Ambiental y Participación Ciudadana;14-11-2022;28-08-2022;71;
2022;ADP-12982;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a División Función: Fomento;09-09-2022;26-06-2022;68;
2022;ADP-11629;Nivel II;Adscrito;Ministerio de Agricultura;Instituto de Desarrollo Agropecuario;Jefe/a División Fiscalía;17-08-2022;22-05-2022;80;
2022;ADP-12515;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de Tarapacá;Director/a Regional Serviu Tarapacá;30-08-2022;15-05-2022;100;
2022;ADP-12300;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Región de Ñuble;15-11-2022;07-08-2022;93;
2022;ADP-10914;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Antofagasta;15-09-2022;19-06-2022;81;
2022;ADP-12301;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Tarapacá;15-11-2022;07-08-2022;93;
2022;ADP-12377;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región del Biobío;Director/a Regional Serviu Bío-Bío;06-12-2022;17-07-2022;135;
2022;ADP-12385;Nivel I;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional del Adulto Mayor;Director/a Nacional;04-08-2022;01-05-2022;88;
2022;ADP-10570;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Corporación Nacional de Desarrollo Indígena;Director/a Regional Cañete;01-07-2022;17-04-2022;68;
2022;ADP-12504;Nivel I;Adscrito;Ministerio de Vivienda y Urbanismo;Servicio de Vivienda y Urbanización Región de la Araucanía;Director/a Regional Serviu Araucanía;14-07-2022;24-04-2022;74;
2022;ADP-10927;Nivel II;Adscrito;Otros Organismos;Servicio Electoral;Jefe/a División Tecnologías de Información;12-04-2022;16-01-2022;51;
2022;ADP-11634;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Metropolitano/a;15-09-2022;19-06-2022;81;
2022;ADP-9408;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de la Discapacidad;Director/a Regional Metropolitano/a;13-01-2022;24-10-2021;74;
2022;ADP-9261;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Bío-Bío;07-02-2022;14-11-2021;71;
2022;ADP-12815;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Maule;15-09-2022;26-06-2022;74;
2022;ADP-7580;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Aysén;28-01-2022;14-11-2021;68;
2022;ADP-10921;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Los Lagos;28-10-2022;31-07-2022;82;
2022;ADP-7572;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Valparaíso;20-01-2022;24-10-2021;81;
2022;ADP-12631;Nivel I;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Nacional;04-08-2022;01-05-2022;88;
2022;ADP-10920;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Antofagasta;06-12-2022;04-09-2022;86;
2022;ADP-7568;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Tarapacá;20-01-2022;24-10-2021;81;
2022;ADP-12814;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Servicio Nacional de Protección Especializada a la Niñez y Adolescencia;Director/a Regional Metropolitano;06-12-2022;04-09-2022;86;
2022;ADP-12578;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Director/a Regional Los Aysén;08-07-2022;24-04-2022;68;
2022;ADP-9771;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Subdirector/a Nacional;20-06-2022;10-04-2022;64;
2022;ADP-10571;Nivel II;Adscrito;Ministerio de Desarrollo Social y Familia;Instituto Nacional de la Juventud;Director/a Regional Maule;08-07-2022;24-04-2022;68;
2022;ADP-11867;Nivel I;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional de Turismo;Director/a Nacional;22-12-2022;31-07-2022;137;
2022;ADP-12386;Nivel I;Adscrito;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;Director/a Nacional;24-11-2022;10-07-2022;130;
2022;ADP-8548;Nivel II;Adscrito;Ministerio de las Culturas, las artes y el Patrimonio;Servicio Nacional del Patrimonio Cultural;Director/a Regional Valparaíso;02-12-2022;28-08-2022;89;
2022;ADP-11621;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Director/a Regional Maule;29-07-2022;24-04-2022;89;
2022;ADP-10559;Nivel I;Adscrito;Otros Organismos;Instituto Nacional de Derechos Humanos;Jefe/a Unidad Administración y Finanzas;14-04-2022;19-12-2021;81;
2022;ADP-12013;Nivel I;Adscrito;Ministerio del Medio Ambiente;Superintendencia del Medio Ambiente;Superintendente/a;27-10-2022;26-06-2022;116;
2022;ADP-9358;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Director/a Regional Bío-Bío;29-07-2022;24-04-2022;89;
2022;ADP-13181;Nivel II;Adscrito;Ministerio del Medio Ambiente;Servicio de Evaluación Ambiental;Jefe/a División Administración y Finanzas;07-10-2022;17-07-2022;75;
2022;ADP-11614;Nivel I;Adscrito;Ministerio de Economía, Fomento y Turismo;Servicio Nacional del Consumidor;Director/a Nacional;08-09-2022;15-05-2022;109;
2022;ADP-14190;Nivel II;Adscrito;Ministerio de Economía, Fomento y Turismo;Instituto Nacional de Estadísticas;Director/a Regional Araucanía;22-11-2022;04-09-2022;72;
2021;ADP-6280;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Gabriela Mistral;Directivo/a Jefe/a de Gestión de Personas.;22-03-2021;13-12-2020;64;
2021;ADP-8126;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Gabriela Mistral;Directivo/a Jefe/a de Gestión Territorial.;14-09-2021;04-07-2021;65;
2021;ADP-6136;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Chinchorro;Directivo/a Jefe/a de Gestión de Personas.;20-05-2021;07-03-2021;67;
2021;ADP-6535;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Chinchorro;Directivo/a Jefe/a de Planificación y Control de Gestión.;10-06-2021;28-03-2021;67;
2021;ADP-6274;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Andalién Sur;Directivo/a Jefe/a de Gestión Territorial.;05-03-2021;27-12-2020;33;
2021;ADP-8127;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Atacama;Directivo/a Jefe/a de Planificación y Control de Gestión.;01-09-2021;13-06-2021;73;
2021;ADP-8576;Nivel I;Adscrito;Ministerio de Educación;Comisión Nacional de Acreditación;Comisionado/a Técnico Profesional (Trayectoria en Gestión Financiera y Organizacional);16-12-2021;12-09-2021;88;
2021;ADP-7238;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación Pública Valparaíso que comprende las Comunas de Valparaíso y Juan Fernandez;Directivo/a Jefe/a de Planificación y Control de Gestión.;07-06-2021;21-03-2021;71;
2021;ADP-6527;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación de Huasco;Jefe/a de Administración y Finanzas;02-07-2021;11-04-2021;75;
2021;ADP-7388;Nivel II;Adscrito;Ministerio de Educación;Superintendencia de Educación;Fiscal;19-07-2021;09-05-2021;64;
2021;ADP-8022;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación de Barrancas;Jefe/a de Unidad Administración y Finanzas;06-09-2021;13-06-2021;78;
2021;ADP-7733;Nivel II;Adscrito;Ministerio de Educación;Servicio Local de Educación de Puerto Cordillera;Jefe/a de Planificación y Control de Gestión;09-07-2021;25-04-2021;68;
2021;ADP-8034;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Araucanía Norte;Director/a Hospital de Victoria;01-09-2021;27-06-2021;59;
2021;ADP-6364;Nivel I;Adscrito;Otros Organismos;Tribunal Tributario Aduanero Región de Ñuble y la Región del Bío-Bío;Secretario/a Abogado/a;25-02-2021;29-11-2020;56;
2021;ADP-5684;Nivel II;Adscrito;Ministerio de Justicia y Derechos Humanos;Servicio de Registro Civil e Identificación;Director/a Regional Bío - Bío;22-01-2021;01-11-2020;75;
2021;ADP-5355;Nivel II;Adscrito;Ministerio de Salud;Servicio de Salud Los Ríos;Subdirector/a Administrativo/a Servicio de Salud;17-02-2021;13-12-2020;42;
